
player1,matcher,0,0,2
player1,matcher,0,0,2
player1,matcher,0,0,2
player1,matcher,0,0,2
player1,matcher,0,0,2
player1,matcher,0,0,2
player1,matcher,-0.4294232726097107,1.0135724544525146,-0.021949583664536476
player1,matcher,-0.4686070382595062,1.613763689994812,0.09837000072002411
player1,matcher,-0.3574855327606201,1.1025700569152832,0.015982646495103836
player1,matcher,-0.4286097586154938,1.3845086097717285,0.06764118373394012
player1,matcher,-0.33291736245155334,1.5038214921951294,0.11640740931034088
player1,matcher,-0.44515201449394226,0.8316704630851746,-0.020693447440862656
player1,matcher,-0.4354887902736664,1.7744052410125732,0.20091083645820618
player1,matcher,-0.4011404514312744,0.7778440713882446,0.00045397409121505916
player1,matcher,-0.5364477038383484,1.6465363502502441,0.08166764676570892
player1,matcher,-0.5041117072105408,0.9493302702903748,-0.11486458778381348
player1,matcher,-0.32628482580184937,0.6985839605331421,-0.14818529784679413
player1,matcher,-0.3167642652988434,0.6781213283538818,-0.15074190497398376
player1,matcher,-0.31602442264556885,0.6751429438591003,-0.15083622932434082
player1,matcher,-0.31625959277153015,0.6751450300216675,-0.15052874386310577
player1,matcher,-0.3178583085536957,0.6766963005065918,-0.15044161677360535
player1,matcher,-0.3176215589046478,0.6768604516983032,-0.15019746124744415
player1,matcher,0,0,2
player1,matcher,0,0,2
player1,matcher,0,0,2
player1,matcher,0,0,2
player1,matcher,0,0,2
player1,matcher,-0.31895163655281067,0.6358907222747803,-0.22117742896080017
player1,matcher,-0.31902238726615906,0.6353193521499634,-0.22220176458358765
player1,matcher,-0.31882762908935547,0.6339369416236877,-0.2230924665927887
player1,matcher,-0.3123668432235718,0.5964463949203491,-0.24778495728969574
player1,matcher,-0.3188202977180481,0.6238002777099609,-0.22812293469905853
player1,matcher,-0.3184349536895752,0.6421101093292236,-0.21743883192539215
player1,matcher,-0.3181951940059662,0.646353006362915,-0.21489845216274261
player1,matcher,-0.3181456923484802,0.6428662538528442,-0.21718129515647888
player1,matcher,-0.31826433539390564,0.6398067474365234,-0.21926529705524445
player1,matcher,-0.31829988956451416,0.6394294500350952,-0.21939535439014435
player1,matcher,-0.31817471981048584,0.6402138471603394,-0.2187090963125229
player1,matcher,0,0,2
player1,matcher,0,0,2
player1,matcher,0,0,2
player1,matcher,0,0,2
player1,matcher,-0.3260841369628906,0.643062174320221,-0.21339277923107147
player1,matcher,-0.3261081576347351,0.6430115699768066,-0.2133816033601761
player1,matcher,-0.3261081576347351,0.6430111527442932,-0.21338190138339996
player1,matcher,-0.3261071443557739,0.6430110335350037,-0.2133817970752716
player1,matcher,-0.3259498178958893,0.6431472897529602,-0.21340438723564148
player1,matcher,-0.3255675733089447,0.642888605594635,-0.2134707123041153
player1,matcher,-0.3239305913448334,0.6260506510734558,-0.2253991663455963
player1,matcher,-0.3239305913448334,0.6260506510734558,-0.2253991663455963
player1,matcher,-0.3239305913448334,0.6260506510734558,-0.2253991663455963
player1,matcher,-0.3239305913448334,0.6260506510734558,-0.2253991663455963
player1,matcher,0,0,2
player1,matcher,0,0,2
player1,matcher,0,0,2
player1,matcher,0,0,2
player1,matcher,0,0,2
player1,matcher,0,0,2
player1,matcher,0,0,2
player1,matcher,0,0,2
player1,matcher,0,0,2
player1,matcher,0,0,2
player1,matcher,0,0,2
player1,matcher,0,0,2
player1,matcher,-0.2858218550682068,0.6552267670631409,-0.23128336668014526
player1,matcher,-0.29160168766975403,0.6562995910644531,-0.22671347856521606
